SENTENCE,DATE,EXERCISE,CLASS SEAT,PROTAGONIST IS OBJECT,PROTAGONIST IS AGENT,TYPE,PREVIOUS ACTION,DEPENDENCY 1,DEPENDENCY 2,DEPENDENCY 3 
Se pasaba el día imaginando lo divertido que sería subir a las nubes y verlo todo desde allí arriba.,23/5/18,1-1,15,FALSE,TRUE,Plot Action,,No podía pensar en otra cosa que no fuese volar y disfrutar como un pájaro.,,
"Ese día, vio que su futuro como artista constructora con barro y palos no podía seguir adelante si seguía con la cabeza en las nubes, decidió cambiar de hobbie.",23/5/18,1-1,15,FALSE,TRUE,Plot Action,,Se pasaba el día imaginando lo divertido que sería subir a las nubes y verlo todo desde allí arriba.,Su juego favorito era hacer construcciones.,
"Desde entonces, nada más llegar a su sitio secreto, se tumba boca arriba y, por un pequeño hueco que dejan los arboles en lo más alto, observa el cielo mientras se imagina allí arriba.",23/5/18,1-1,15,FALSE,TRUE,Plot Action,,"Ese día, vio que su futuro como artista constructora con barro y palos no podía seguir adelante si seguía con la cabeza en las nubes, decidió cambiar de hobbie.",,
"Juega con la forma de las nubes, con los pájaros y con el sol.",23/5/18,1-1,15,FALSE,TRUE,Plot Action,,"Desde entonces, nada más llegar a su sitio secreto, se tumba boca arriba y, por un pequeño hueco que dejan los arboles en lo más alto, observa el cielo mientras se imagina allí arriba.",,
"Pero, no le da suficiente entretenimiento.",23/5/18,1-1,15,TRUE,FALSE,Plot Action,,"Juega con la forma de las nubes, con los pájaros y con el sol.",,
"Decide que, si pudiese ir por la noche, podría obsevar detenidamente cosas que nunca ha tenido oportunidad: la luna, las estrellas, los planetas,... Pero ella sabe bien que, aunque su madre confíe mucho en ella, no le dejaría, jamás, ir sola de noche por un sitio tan peligroso como es el bosque.",23/5/18,1-1,15,FALSE,TRUE,Plot Action,,"Pero, no le da suficiente entretenimiento.",,
Esto es divertido.,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,,,
"Podría haber muerto y aquí sigo, vivo.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,,,
¿Cuanta gente puede contar que ha sobrevivido a esto?,23/5/18,1-1,16,FALSE,FALSE,Plot Description,,"Podría haber muerto y aquí sigo, vivo.",,
¿Cuantos rayos te pueden caer encima y que sigas andando?,23/5/18,1-1,16,FALSE,FALSE,Plot Description,,"Podría haber muerto y aquí sigo, vivo.",,
Probablemente sea el único y lo mejor es que no lo entiendo.,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,¿Cuantos rayos te pueden caer encima y que sigas andando?,,
"Ni siquiera me ha quemado, no siento dolor alguno.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,¿Cuantos rayos te pueden caer encima y que sigas andando?,,
Incluso pensé que estaba en “El Cielo”.,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,¿Cuantos rayos te pueden caer encima y que sigas andando?,,
"Pero no, sigo con los pies en este mojado suelo, empapado y con la ropa destrozada.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,¿Cuantos rayos te pueden caer encima y que sigas andando?,,
Tampoco me gustaba.,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Pero no, sigo con los pies en este mojado suelo, empapado y con la ropa destrozada.",¿Cuantos rayos te pueden caer encima y que sigas andando?,
¿Realmente me ha caido un rayo?,23/5/18,1-1,16,TRUE,FALSE,Plot Description,,¿Cuantos rayos te pueden caer encima y que sigas andando?,,
"Porque aun siento toda esa energía, la electricidad corriendo por cada uno de mis nervios.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,¿Realmente me ha caido un rayo?,,
"Como cuando tocas a alguien y te da calambre, toda esa electricidad estática que nos recorre de un punto a otro por conectarnos a otro cuerpo.",23/5/18,1-1,16,FALSE,FALSE,Plot Description,,,,
"Sin embargo, también es distinto, no me duele, no hay calambres.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Como cuando tocas a alguien y te da calambre, toda esa electricidad estática que nos recorre de un punto a otro por conectarnos a otro cuerpo.","Como cuando tocas a alguien y te da calambre, toda esa electricidad estática que nos recorre de un punto a otro por conectarnos a otro cuerpo.",¿Realmente me ha caido un rayo?
"Me miro los brazos y veo fluctuar la energía, descargas de un tono azulado.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Como cuando tocas a alguien y te da calambre, toda esa electricidad estática que nos recorre de un punto a otro por conectarnos a otro cuerpo.",¿Realmente me ha caido un rayo?,
"Solo me cabe pensar que es imposible, no puede ser verdad.",23/5/18,1-1,16,FALSE,FALSE,Plot Description,,"Me miro los brazos y veo fluctuar la energía, descargas de un tono azulado.",¿Realmente me ha caido un rayo?,
"Quizá esté soñando, siempre me han molado las historias de super héroes, pero lo noto todo tan real… Decido pellizcarme, ese dolor si que lo siento.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,¿Realmente me ha caido un rayo?,"Sin embargo, también es distinto, no me duele, no hay calambres.",
"Y sigo donde estaba, bajo la lluvia, no despierto en ninguna cama.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Quizá esté soñando, siempre me han molado las historias de super héroes, pero lo noto todo tan real… Decido pellizcarme, ese dolor si que lo siento.",,
"Podríais pensar que fue un paraguas el que atrajo el rayo mientras paseaba, pero siento decir que no suelo usarlos, la electricidad me alcanzó sin más, como si yo mismo la atrajera de alguna forma.",23/5/18,1-1,16,TRUE,TRUE,Plot Description,,¿Realmente me ha caido un rayo?,,
"Y lo mejor de todo es que me sentía lleno, completo, cargado.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Podríais pensar que fue un paraguas el que atrajo el rayo mientras paseaba, pero siento decir que no suelo usarlos, la electricidad me alcanzó sin más, como si yo mismo la atrajera de alguna forma.",,
Sentía que mi cuerpo respondía como siempre había estado esperando.,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Y lo mejor de todo es que me sentía lleno, completo, cargado.","Podríais pensar que fue un paraguas el que atrajo el rayo mientras paseaba, pero siento decir que no suelo usarlos, la electricidad me alcanzó sin más, como si yo mismo la atrajera de alguna forma.",
Que yo era energía y la electricidad parte de mi cuerpo.,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,Sentía que mi cuerpo respondía como siempre había estado esperando.,"Podríais pensar que fue un paraguas el que atrajo el rayo mientras paseaba, pero siento decir que no suelo usarlos, la electricidad me alcanzó sin más, como si yo mismo la atrajera de alguna forma.",
"Obviamente, y dada mi naturaleza a imaginarme poderes pensé que quizá podría usarlo, que podría descargar esta energía, sacarla fuera.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Podríais pensar que fue un paraguas el que atrajo el rayo mientras paseaba, pero siento decir que no suelo usarlos, la electricidad me alcanzó sin más, como si yo mismo la atrajera de alguna forma.",,
"Me concentro en mi mano derecha y deseo liberar la carga, derle forma.",23/5/18,1-1,16,FALSE,TRUE,Plot Action,,"Obviamente, y dada mi naturaleza a imaginarme poderes pensé que quizá podría usarlo, que podría descargar esta energía, sacarla fuera.","Podríais pensar que fue un paraguas el que atrajo el rayo mientras paseaba, pero siento decir que no suelo usarlos, la electricidad me alcanzó sin más, como si yo mismo la atrajera de alguna forma.",
"Siento un cosquilleo y observo como las fluztuaciones de electricidad se concentran, forman una esfera.",23/5/18,1-1,16,FALSE,TRUE,Plot Action,,"Me concentro en mi mano derecha y deseo liberar la carga, derle forma.",Que yo era energía y la electricidad parte de mi cuerpo.,"Podríais pensar que fue un paraguas el que atrajo el rayo mientras paseaba, pero siento decir que no suelo usarlos, la electricidad me alcanzó sin más, como si yo mismo la atrajera de alguna forma."
"Cuando tiene un tamaño considerable la toco con la otra mano, sigue sin ser doloroso, es incluso agradable.",23/5/18,1-1,16,FALSE,TRUE,Plot Description,,"Siento un cosquilleo y observo como las fluztuaciones de electricidad se concentran, forman una esfera.",,
Me fijo en uno de los árboles de mi alrededor y decido lanzarla.,23/5/18,1-1,16,FALSE,TRUE,Plot Action,,"Siento un cosquilleo y observo como las fluztuaciones de electricidad se concentran, forman una esfera.",,
"Se proyecta hasta él y deja una pequeña marca al tocarlo, lo quema.",23/5/18,1-1,16,FALSE,TRUE,Plot Action,,Me fijo en uno de los árboles de mi alrededor y decido lanzarla.,,
"La felicidad me llena, me abraza de forma maravillosa.",23/5/18,1-1,16,FALSE,TRUE,Plot Action,,Me fijo en uno de los árboles de mi alrededor y decido lanzarla.,,
¡Tengo poderes!,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,Que yo era energía y la electricidad parte de mi cuerpo.,,
y tened por seguro que voy a utilizarlos.,23/5/18,1-1,16,FALSE,TRUE,Plot Description,,¡Tengo poderes!,,
"Era una mañana de Enero, mis padres estaban enfadados entre ellos, y conmigo, sin más razón aparente que mi existencia.",23/5/18,1-1,18,TRUE,FALSE,Plot Description,,,,
Mi hermana estaba conociendo a un chico y no había forma de establecer comunicación de más de 2 minutos con ella sin que le sonase el móvil y distrajese su atención.,23/5/18,1-1,18,FALSE,FALSE,Plot Description,,,,
Todo era un caos en casa.,23/5/18,1-1,18,FALSE,FALSE,Plot Description,,,,
"Problemas familiares, enfados entre familias -materna y paterna-, enfrentaba a todos mis tíos en equipos, a los que yo llamaba: “team Juana” y “team Celia”, así es como se llamaban mis abuelas, materna y paterna respectivamente.",23/5/18,1-1,18,FALSE,FALSE,Plot Description,,,,
"Dada esta situación de malestar, paso los días sin salir de mi cuarto, sin mayor motivación más que escapar de la situación abrumadora que vivía en casa.",23/5/18,1-1,18,FALSE,TRUE,Plot Description,,,,
"Estudiaba, leía, me distraía viendo vídeos de resolución de acertijos.",23/5/18,1-1,18,FALSE,TRUE,Plot Description,,,,
"Nada aparentemente apasionante, cuando leí en un canal de noticias la posibilidad de viajar, no solo a otro pais, sino fuera del planeta… Pensé: ¡Esto es para mí!, estaban pidiendo voluntarios para hacer un experimento, un viaje al planeta más llamativo y exótico debido a sus grandes anillos, siempre me encantó Saturno.",23/5/18,1-1,18,FALSE,TRUE,Plot Description,,,,
"No dudé, lo comenté vagamente con mi hermana, la cual, como era de esperar, no me prestó mucha atención, por lo que pensó que bromeaba, y me adentré en la aventura con un click.",23/5/18,1-1,18,TRUE,TRUE,Plot Description,,,,
"Lo que no me esperaba viene a continuación, llegó una llamada a casa por parte de la empresa que desarrollaba el proyecto, en la que comentaban que había sido seleccionada para embarcarme en la nave y llegar a Saturno en 2020.",23/5/18,1-1,18,FALSE,TRUE,Plot Description,,,,
"La peor parte fue que el teléfono lo cogió mi padre, que sin noticia previa, se enteró de mi plan de huida radical.",23/5/18,1-1,18,TRUE,FALSE,Plot Description,,,,
"A partir de ese momento fue cuando surgieron las peleas, si cabe, ya que las que había antes no eran pocas, ya que podían tanto llamarme cobarde por huir de la situación de esa manera, a lo que yo pensaba: “¿Cobarde?¡Me voy a ir a Saturno!”, como decirme que todo se arreglaría y que me querían, que arreglaríamos los problemas familiares.",23/5/18,1-1,18,TRUE,TRUE,Plot Description,,,,
"Ninguno de sus ruegos hizo cambiar mi opinión, a veces hay que lanzarse al vacío, nunca mejor dicho, para aclarar ideas, entender las situaciones así como a uno mismo.",23/5/18,1-1,18,FALSE,TRUE,Plot Description,,,,
"Es por ello que, me mentalicé durante los años restantes a la partida de la nave para olvidarme de todo, ya que no nos habían asegurado un viaje de vuelta, ni siquiera podía saber, con certeza, si iba a poder volver.",23/5/18,1-1,18,TRUE,TRUE,Plot Description,,,,
"Así conocí a mis compañeros de aventura, cada uno con un motivo diferente, y sin ningún punto en común, parecía que ibamos a tener que aprender a llevarnos bien.",23/5/18,1-1,18,FALSE,TRUE,Plot Description,,,,
"Y el día llegó, despegabamos.",23/5/18,1-1,18,FALSE,TRUE,Plot Description,,,,
"10-12-2020, yo cumplía 22 años, era perfecto, ¡hasta me sentía favorecida con el traje que nos habían dado!",23/5/18,1-1,18,TRUE,TRUE,Plot Action,,,,
"Todo el país, todo el mundo estaba esperando este momento y nos despedían como héroes, ibamos a conocer mundo nuevo!.",23/5/18,1-1,18,TRUE,TRUE,Plot Action,,,,
"Ese fue el momento en el cual empezamos a notar un tímido temblor en los asientos, que se fue incrementando paulatinamente, el cual, segundos después, vino acompañado de un fuerte ruido y más temblores en las paredes de la nave.",23/5/18,1-1,18,FALSE,TRUE,Plot Action,"10-12-2020, yo cumplía 22 años, era perfecto, ¡hasta me sentía favorecida con el traje que nos habían dado!",,,
"Segundos después estabamos viendo cómo nos alejábamos del suelo, dejando en tierra todos nuestros problemas.",23/5/18,1-1,18,FALSE,TRUE,Plot Action,,,,
"Había una vez una cigüeña, tan sabia que lo sabia todo.",24/5/18,1-1,17,FALSE,FALSE,Plot Description,,,,
"Era una cigüeña que había vivido tanto que lo había visto todo, había viajado por todo el mundo y conocido a todos los pájaros diferentes.",24/5/18,1-1,17,FALSE,FALSE,Plot Description,,"Había una vez una cigüeña, tan sabia que lo sabia todo.",,
Era tan sabia que veía la verdad.,24/5/18,1-1,17,FALSE,FALSE,Plot Description,,"Había una vez una cigüeña, tan sabia que lo sabia todo.",,
"Pero esa cigueña era una leyenda, y nadie sabia si existía en realidad.",24/5/18,1-1,17,FALSE,FALSE,Plot Description,,"Había una vez una cigüeña, tan sabia que lo sabia todo.",,
"Había una vez una pluma, tan ligera que llevaba flotando desde siempre.",24/5/18,1-1,17,FALSE,TRUE,Plot Description,,,,
El aire nunca había dejado de empujarla.,24/5/18,1-1,17,TRUE,FALSE,Plot Description,,"Había una vez una pluma, tan ligera que llevaba flotando desde siempre.",,
Nunca había tocado el suelo.,24/5/18,1-1,17,FALSE,TRUE,Plot Description,,El aire nunca había dejado de empujarla.,,
A pesar de haber estado vagando por todo el mundo no sabía nada.,24/5/18,1-1,17,FALSE,TRUE,Plot Description,,A pesar de haber estado vagando por todo el mundo no sabía nada.,,
Su gran sueño era conocer a la cigüeña que lo sabia todo y poder preguntarle la verdad.,24/5/18,1-1,17,FALSE,TRUE,Plot Description,,A pesar de haber estado vagando por todo el mundo no sabía nada.,,
"Un día inesperado, la pluma noto algo extraño.",24/5/18,1-1,17,FALSE,TRUE,Plot Action,,,,
El aire que siempre la mecía por las alturas paraba.,24/5/18,1-1,17,FALSE,FALSE,Plot Action,,El aire que siempre la mecía por las alturas paraba.,El aire nunca había dejado de empujarla.,
Notó como descendía lentamente.,24/5/18,1-1,17,FALSE,TRUE,Plot Action,,El aire que siempre la mecía por las alturas paraba.,,
"Le pareció una eternidad, pero al final debía aproximarse al suelo.",24/5/18,1-1,17,FALSE,TRUE,Plot Action,,Notó como descendía lentamente.,,
La pluma no cupía en su excitación.,24/5/18,1-1,17,FALSE,TRUE,Plot Action,,"Le pareció una eternidad, pero al final debía aproximarse al suelo.",El aire nunca había dejado de empujarla.,
Una cigueña vieja estaba posada en una rama alta.,24/5/18,1-1,17,FALSE,FALSE,Plot Action,,,,
La pluma se posó en su pico.,24/5/18,1-1,17,FALSE,TRUE,Plot Action,,Notó como descendía lentamente.,,
La cigueña miro a la pluma y vio la verdad en ella.,24/5/18,1-1,17,TRUE,FALSE,Plot Action,,La pluma se posó en su pico.,Una cigueña vieja estaba posada en una rama alta.,
"Supo de su historia, supo de sus incógnitas y sus miedos.",24/5/18,1-1,17,TRUE,FALSE,Plot Action,,La cigueña miro a la pluma y vio la verdad en ella.,,
"La cigueña, solemne, le dijo a la pluma:",24/5/18,1-1,17,TRUE,FALSE,Plot Action,,"Supo de su historia, supo de sus incógnitas y sus miedos.",La pluma se posó en su pico.,
"<<La cigueña que tu buscas no existe, la verdad no existe en este mundo vacío sin suelo>>",24/5/18,1-1,17,FALSE,FALSE,Plot Action,,"La cigueña, solemne, le dijo a la pluma:","Supo de su historia, supo de sus incógnitas y sus miedos.",A pesar de haber estado vagando por todo el mundo no sabía nada.
La cigueña vieja prendió el vuelo y con ella elevó a la pluma.,24/5/18,1-1,17,TRUE,FALSE,Plot Action,,La pluma se posó en su pico.,,
La pluma volvió a notar una corriente de viento y nunca mas dejó de notarla.,24/5/18,1-1,17,FALSE,TRUE,Plot Action,,La cigueña vieja prendió el vuelo y con ella elevó a la pluma.,,
"La pluma ya no tenía miedo, ni esperanza.",24/5/18,1-1,17,FALSE,TRUE,Plot Description,,La pluma volvió a notar una corriente de viento y nunca mas dejó de notarla.,,
"“No se puede poner fin a las cosas que no tienen principio.”- dijo el Gran Maestro a todos los que querían escucharle como cada mañana en el parque frente al edificio principal.- “Pero tampoco tiene final aquello que dejamos a medias, ya que otro recogerá el relevo, antes o después, lo sepamos o no.”",25/5/18,1-1,1,TRUE,FALSE,Plot Action,,,,
"Como cada día, fuí a escucharle, junto a muchos otros conocidos o no, siempre en última fila, sin llamar mucho la atención.",25/5/18,1-1,1,TRUE,TRUE,Plot Description,,,,
"Siempre tenía cosas que contar, nuevas y fascinantes, nunca repetidas y de lo más variado: podía pasar tranquilamente de literatura actual a ideas extremadamente locas como viajar a la Luna.",25/5/18,1-1,1,FALSE,FALSE,Plot Description,,,,
"Siempre era entretenido y hoy me había propuesto hablar con él al final de la lección, cuando todos se hubieran marchado.",25/5/18,1-1,1,FALSE,TRUE,Plot Action,,"Como cada día, fuí a escucharle, junto a muchos otros conocidos o no, siempre en última fila, sin llamar mucho la atención.","“No se puede poner fin a las cosas que no tienen principio.”- dijo el Gran Maestro a todos los que querían escucharle como cada mañana en el parque frente al edificio principal.- “Pero tampoco tiene final aquello que dejamos a medias, ya que otro recogerá el relevo, antes o después, lo sepamos o no.”",
Llegó el momento y dijo que debía marcharse.,25/5/18,1-1,1,FALSE,FALSE,Plot Action,,"Siempre era entretenido y hoy me había propuesto hablar con él al final de la lección, cuando todos se hubieran marchado.",,
Así que lo seguí.,25/5/18,1-1,1,FALSE,TRUE,Plot Action,,Llegó el momento y dijo que debía marcharse.,"Siempre era entretenido y hoy me había propuesto hablar con él al final de la lección, cuando todos se hubieran marchado.",
"Necesitaba preguntar muchas cosas, de dónde sacaba sus sueños de paseos submarinos, aves de vivos colores y aparatos extravagantes que parecían sacados de cuentos.",25/5/18,1-1,1,FALSE,TRUE,Plot Description,,"Siempre tenía cosas que contar, nuevas y fascinantes, nunca repetidas y de lo más variado: podía pasar tranquilamente de literatura actual a ideas extremadamente locas como viajar a la Luna.",,
Le seguí hasta una casa en las afueras en la que entró con tranquilidad.,25/5/18,1-1,1,FALSE,TRUE,Plot Action,,Así que lo seguí.,"Necesitaba preguntar muchas cosas, de dónde sacaba sus sueños de paseos submarinos, aves de vivos colores y aparatos extravagantes que parecían sacados de cuentos.",
Dudé en abrir la puerta pero sonó una voz del interior antes de que pudiera llamar si quiera.,25/5/18,1-1,1,FALSE,TRUE,Plot Action,,Le seguí hasta una casa en las afueras en la que entró con tranquilidad.,"Necesitaba preguntar muchas cosas, de dónde sacaba sus sueños de paseos submarinos, aves de vivos colores y aparatos extravagantes que parecían sacados de cuentos.",
"“Pasa, pasa. te llevo viendo todos estos años al final del todo. Sé queien eres, pasa, eres bienvenido.”-",25/5/18,1-1,1,TRUE,FALSE,Plot Action,,Dudé en abrir la puerta pero sonó una voz del interior antes de que pudiera llamar si quiera.,,
Entré con cautela y lo primero que vi fueron los diseños de los objetos de los que nos hablaba.,25/5/18,1-1,1,FALSE,TRUE,Plot Action,,"“Pasa, pasa. te llevo viendo todos estos años al final del todo. Sé queien eres, pasa, eres bienvenido.”-",,
"No en dibujos, no.",25/5/18,1-1,1,FALSE,FALSE,Plot Action,,"No en dibujos, no.",,
"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado.",25/5/18,1-1,1,FALSE,FALSE,Plot Description,,"No en dibujos, no.",Entré con cautela y lo primero que vi fueron los diseños de los objetos de los que nos hablaba.,
-”¿Reconocces todo lo que ves?”- me preguntó misteriosamente.,25/5/18,1-1,1,TRUE,FALSE,Plot Action,,"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado.",,
"-Sí, todo.",25/5/18,1-1,1,FALSE,TRUE,Plot Action,,-”¿Reconocces todo lo que ves?”- me preguntó misteriosamente.,"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado.",
-”¿Y qué tienes que decir?”,25/5/18,1-1,1,TRUE,FALSE,Plot Action,,"-Sí, todo.",-”¿Reconocces todo lo que ves?”- me preguntó misteriosamente.,"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado."
-No eres de nuestro mundo.,25/5/18,1-1,1,FALSE,TRUE,Plot Action,,-”¿Y qué tienes que decir?”,"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado.",
-Lo soy. Pero del mundo dentro de mil años. Y buscaba gente como tú para llevar el conocimiento a cuando sea necesario.,25/5/18,1-1,1,TRUE,FALSE,Plot Action,,-No eres de nuestro mundo.,"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado.",
-¿No debería ser a donde sea necesario?,25/5/18,1-1,1,FALSE,TRUE,Plot Action,,-Lo soy. Pero del mundo dentro de mil años. Y buscaba gente como tú para llevar el conocimiento a cuando sea necesario.,"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado.",
-No.,25/5/18,1-1,1,TRUE,FALSE,Plot Action,,-No.,"Estaban ahí, colgados algunos trajes de materiales extraños que eran suaves al tacto con botellas junto a ellos que ponía “O2”, maquinas que parecían pájaros de metal y un millón de cosas que nos había contado.",
"En lo alto de la montaña más alta de la región de Althoran, vivía un dragon temido por los aldeanos ya que llegados el verano, salia de su cueva para quemar la nieve que yacia en las montañas de la región.",25/5/18,1-1,2,FALSE,FALSE,Plot Description,,,,
Para despúes quemar pastor y culvitos.,25/5/18,1-1,2,FALSE,FALSE,Plot Description,,,,
"Los aldeanos desesperados todos los inviernos contraban hombres valientes y fuertes para acabar con el temible dragón, ya que pensaban que en el invierno este dormía, aun asi nunca los volvieron a ver.",25/5/18,1-1,2,FALSE,FALSE,Plot Description,,,,
"Pero este año era diferente, ya que lo hicieron en verano.",25/5/18,1-1,2,FALSE,FALSE,Plot Action,,"Los aldeanos desesperados todos los inviernos contraban hombres valientes y fuertes para acabar con el temible dragón, ya que pensaban que en el invierno este dormía, aun asi nunca los volvieron a ver.",,
"El hombre se llama Althork, era hijo de el gran heroe que conquistó la región y de ahi el nombre de esta, Althoran ,ya que murio heroicamente en la última batalla.",25/5/18,1-1,2,TRUE,FALSE,Plot Action,,"Los aldeanos desesperados todos los inviernos contraban hombres valientes y fuertes para acabar con el temible dragón, ya que pensaban que en el invierno este dormía, aun asi nunca los volvieron a ver.",,
Su hijo que pese al desacuerdo de su madre se presentó para esta hazaña.,25/5/18,1-1,2,FALSE,TRUE,Plot Action,,"El hombre se llama Althork, era hijo de el gran heroe que conquistó la región y de ahi el nombre de esta, Althoran ,ya que murio heroicamente en la última batalla.","Los aldeanos desesperados todos los inviernos contraban hombres valientes y fuertes para acabar con el temible dragón, ya que pensaban que en el invierno este dormía, aun asi nunca los volvieron a ver.",
"Tenía que encontrar y matar la dragon antes de que terminase de quemar toda la nieve o si no el pueblo sufriria la hambruna que acabaria con ellos, ya que era el ultimo verano que podrían aguantar.",25/5/18,1-1,2,FALSE,TRUE,Plot Description,,,,
Nuestro heroe era amado por mucho pero también odia por otros ya que no era igual que su padre y eso lo martirizaba día tras noche.,25/5/18,1-1,2,TRUE,FALSE,Plot Description,,,,
"Althork limpio su espada llamada Riknek, cogio su escudo , arco , flechas y viveres y partió hacia esa tierra.",25/5/18,1-1,2,FALSE,TRUE,Plot Action,,"Tenía que encontrar y matar la dragon antes de que terminase de quemar toda la nieve o si no el pueblo sufriria la hambruna que acabaria con ellos, ya que era el ultimo verano que podrían aguantar.",,
Una vez llego a la cueva espero para ver salir al monstruo y asi con el factor sorpresa matarlo.,25/5/18,1-1,2,FALSE,TRUE,Plot Action,,"Althork limpio su espada llamada Riknek, cogio su escudo , arco , flechas y viveres y partió hacia esa tierra.","Tenía que encontrar y matar la dragon antes de que terminase de quemar toda la nieve o si no el pueblo sufriria la hambruna que acabaria con ellos, ya que era el ultimo verano que podrían aguantar.",
Era enorme y hermosa como si de los mismos dioses se tratase aun asi el azufre que salia de su boca podia exterminar y hacer desmallar a cualquier ser vivo.,25/5/18,1-1,2,FALSE,FALSE,Plot Description,,Era enorme y hermosa como si de los mismos dioses se tratase aun asi el azufre que salia de su boca podia exterminar y hacer desmallar a cualquier ser vivo.,,
La lucha empezó y poco a poco nuestro valiente heroe consigio alcanzar al corazon de la bestia.,25/5/18,1-1,2,FALSE,TRUE,Plot Action,,Una vez llego a la cueva espero para ver salir al monstruo y asi con el factor sorpresa matarlo.,"Tenía que encontrar y matar la dragon antes de que terminase de quemar toda la nieve o si no el pueblo sufriria la hambruna que acabaria con ellos, ya que era el ultimo verano que podrían aguantar.",
Se sintio feliz y al regresar vio como algo pasaba.,25/5/18,1-1,2,FALSE,TRUE,Plot Action,,"Tenía que encontrar y matar la dragon antes de que terminase de quemar toda la nieve o si no el pueblo sufriria la hambruna que acabaria con ellos, ya que era el ultimo verano que podrían aguantar.",Se sintio feliz y al regresar vio como algo pasaba.,
"Era la tierra, se habia vuelto putrefacta y habia matado a todo el mundo.",25/5/18,1-1,2,FALSE,FALSE,Plot Description,,,,
Al reflexionar vio que el dragon al quemar la tierra les estaba ayudando y quemaba las montañas que suministabran agua ya que los rios estaban secos.,25/5/18,1-1,2,FALSE,TRUE,Plot Description,,"Era la tierra, se habia vuelto putrefacta y habia matado a todo el mundo.",La lucha empezó y poco a poco nuestro valiente heroe consigio alcanzar al corazon de la bestia.,
Comprendio que no todo es lo que parece.,25/5/18,1-1,2,FALSE,TRUE,Plot Action,,Al reflexionar vio que el dragon al quemar la tierra les estaba ayudando y quemaba las montañas que suministabran agua ya que los rios estaban secos.,La lucha empezó y poco a poco nuestro valiente heroe consigio alcanzar al corazon de la bestia.,
"Después de varias horas caminando en oscuridad, los ojos habían comenzado a acostumbrarse a la falta de luz.",25/5/18,1-1,3,FALSE,TRUE,Plot Description,,,,
"Al principio no podía distinguir unas formas de otras, un ser humano de una roca, pero poco a poco había empezado a vislumbrar pequeños atisbos de luz, o quizá solo era su imaginación, que trataba de ayudarle a comprender el lugar en el que estaba.",25/5/18,1-1,3,FALSE,TRUE,Plot Description,,"Después de varias horas caminando en oscuridad, los ojos habían comenzado a acostumbrarse a la falta de luz.",,
"Había gritado al despertarse, había caminado en todas las direcciones posibles, pero todo era inútil.",25/5/18,1-1,3,FALSE,TRUE,Plot Description,,"Al principio no podía distinguir unas formas de otras, un ser humano de una roca, pero poco a poco había empezado a vislumbrar pequeños atisbos de luz, o quizá solo era su imaginación, que trataba de ayudarle a comprender el lugar en el que estaba.",,
"Estaba solo y no había manera de escapar de aquel lugar… o eso parecía, al menos.",25/5/18,1-1,3,FALSE,TRUE,Plot Description,,"Había gritado al despertarse, había caminado en todas las direcciones posibles, pero todo era inútil.","Al principio no podía distinguir unas formas de otras, un ser humano de una roca, pero poco a poco había empezado a vislumbrar pequeños atisbos de luz, o quizá solo era su imaginación, que trataba de ayudarle a comprender el lugar en el que estaba.",
No planeaba rendirse aún.,25/5/18,1-1,3,FALSE,TRUE,Plot Description,,"Estaba solo y no había manera de escapar de aquel lugar… o eso parecía, al menos.",,
